Corre;Año; Tipo de Carne;Mes;Departamento;Municipio;Clase;Sexo (subclase);Número de Cabezas;Peso total en libras;Peso total del número de cabezas (quintales);Peso vivo promedio (Peso de cada cabeza);Carne y Hueso;Sebo;Total;Vísceras;Cuero;Sangre;Desperdicio;;;
7631;2023;1;12;13;24;1;1;27;17,820;178;6.60;89;8;97;22;14;9;2;;;
7632;2023;1;12;13;24;1;2;22;11,000;110;5.00;54;5;59;14;8;6;1;;;
7633;2023;1;12;13;24;1;5;13;6,500;65;5.00;32;3;35;9;5;3;1;;;
7634;2023;1;12;13;24;1;6;11;4,950;50;4.50;25;2;27;7;4;2;0;;;
7635;2023;1;12;13;26;1;1;53;42,029;420;7.93;210;19;228;52;33;21;4;;;
7636;2023;1;12;13;26;1;2;42;31,500;315;7.50;155;14;169;41;22;16;2;;;
7637;2023;1;12;13;26;1;5;38;24,700;247;6.50;123;11;134;35;20;12;2;;;
7638;2023;1;12;13;26;1;6;21;12,600;126;6.00;63;6;68;18;10;6;1;;;
7639;2023;1;12;13;26;1;7;12;3,840;38;3.20;20;3;22;5;3;2;0;;;
7640;2023;1;12;13;26;2;1;520;104,000;1,040;2.00;604;279;882;82;0;29;47;;;
7641;2023;1;12;13;26;3;1;12;600;6;0.50;4;0;4;1;1;0;0;;;
7642;2023;1;12;13;27;1;1;15;9,900;99;6.60;49;4;54;12;8;5;1;;;
7643;2023;1;12;13;27;1;3;43;29,885;299;6.95;147;12;160;38;22;15;3;;;
7644;2023;1;12;13;27;1;5;241;129,658;1,297;5.38;647;58;705;182;103;65;13;;;
7645;2023;1;12;13;27;2;1;7;392;4;0.56;2;1;3;0;0;0;0;;;
7646;2023;1;12;13;31;1;1;9;6,750;68;7.50;34;3;37;8;5;3;1;;;
7647;2023;1;12;14;1;1;1;109;79,025;790;7.25;394;35;430;99;63;40;8;;;
7648;2023;1;12;14;1;1;2;111;52,170;522;4.70;256;24;280;68;37;26;3;;;
7649;2023;1;12;14;1;1;5;44;23,672;237;5.38;118;11;129;33;19;12;2;;;
7650;2023;1;12;14;2;1;1;22;17,380;174;7.90;87;8;94;22;14;9;2;;;
7651;2023;1;12;14;2;1;2;23;17,480;175;7.60;86;8;94;23;12;9;1;;;
7652;2023;1;12;14;2;1;5;16;9,440;94;5.90;47;4;51;13;7;5;1;;;
7653;2023;1;12;14;2;1;6;25;14,375;144;5.75;72;6;78;20;11;7;1;;;
7654;2023;1;12;14;2;2;1;99;8,910;89;0.90;52;24;76;7;0;2;4;;;
7655;2023;1;12;14;2;2;2;104;9,360;94;0.90;54;25;79;7;0;3;4;;;
7656;2023;1;12;14;3;1;1;13;8,580;86;6.60;43;4;47;11;7;4;1;;;
7657;2023;1;12;14;3;1;5;4;2,360;24;5.90;12;1;13;3;2;1;0;;;
7658;2023;1;12;14;3;1;6;4;2,300;23;5.75;11;1;13;3;2;1;0;;;
7659;2023;1;12;14;3;2;1;5;755;8;1.51;4;2;6;1;0;0;0;;;
7660;2023;1;12;14;3;2;2;7;630;6;0.90;4;2;5;0;0;0;0;;;
7661;2023;1;12;14;4;1;1;10;6,600;66;6.60;33;3;36;8;5;3;1;;;
7662;2023;1;12;14;4;1;2;10;5,000;50;5.00;25;2;27;6;4;3;0;;;
7663;2023;1;12;14;4;1;5;10;5,380;54;5.38;27;2;29;8;4;3;1;;;
7664;2023;1;12;14;4;1;6;6;1,846;18;3.08;9;1;10;3;1;1;0;;;
7665;2023;1;12;14;5;1;1;43;28,380;284;6.60;142;13;154;35;23;14;3;;;
7666;2023;1;12;14;6;1;1;75;59,250;593;7.90;296;26;322;74;47;30;6;;;
7667;2023;1;12;14;6;1;2;38;28,880;289;7.60;142;13;155;37;21;14;1;;;
7668;2023;1;12;14;6;1;5;35;20,650;207;5.90;103;9;112;29;16;10;2;;;
7669;2023;1;12;14;6;1;6;50;28,750;288;5.75;143;13;156;40;23;14;3;;;
7670;2023;1;12;14;6;2;1;250;31,250;313;1.25;181;84;265;25;0;9;14;;;
7671;2023;1;12;14;6;2;2;205;23,575;236;1.15;137;63;200;19;0;7;11;;;
7672;2023;1;12;14;6;3;1;2;120;1;0.60;1;0;1;0;0;0;0;;;
7673;2023;1;12;14;6;3;2;1;60;1;0.60;0;0;0;0;0;0;0;;;
7674;2023;1;12;14;7;1;2;3;1,500;15;5.00;7;1;8;2;1;1;0;;;
7675;2023;1;12;14;7;1;4;2;570;6;2.85;3;0;3;1;0;0;0;;;
7676;2023;1;12;14;7;1;5;2;1,076;11;5.38;5;0;6;2;1;1;0;;;
7677;2023;1;12;14;7;2;1;3;180;2;0.60;1;0;2;0;0;0;0;;;
7678;2023;1;12;14;7;3;1;3;120;1;0.40;1;0;1;0;0;0;0;;;
7679;2023;1;12;14;7;4;1;2;90;1;0.45;1;0;1;0;0;0;0;;;
7680;2023;1;12;14;8;1;1;18;11,880;119;6.60;59;5;65;15;9;6;1;;;
7681;2023;1;12;14;8;1;2;16;8,000;80;5.00;39;4;43;10;6;4;0;;;
7682;2023;1;12;14;8;1;5;24;12,912;129;5.38;64;6;70;18;10;6;1;;;
7683;2023;1;12;14;8;1;6;30;12,000;120;4.00;60;5;65;17;10;6;1;;;
7684;2023;1;12;14;8;2;1;22;1,500;15;0.68;9;4;13;1;0;0;1;;;
7685;2023;1;12;14;8;2;2;24;1,400;14;0.58;8;4;12;1;0;0;1;;;
7686;2023;1;12;14;8;3;1;31;1,500;15;0.48;9;1;10;2;2;0;0;;;
7687;2023;1;12;14;10;1;1;22;17,380;174;7.90;87;8;94;22;14;9;2;;;
7688;2023;1;12;14;10;1;5;9;5,310;53;5.90;26;2;29;7;4;3;1;;;
7689;2023;1;12;14;10;1;6;1;575;6;5.75;3;0;3;1;0;0;0;;;
7690;2023;1;12;14;10;2;1;60;18,000;180;3.00;104;48;153;14;0;5;8;;;
7691;2023;1;12;14;10;2;2;55;16,500;165;3.00;96;44;140;13;0;5;7;;;
7692;2023;1;12;14;10;3;1;5;300;3;0.60;2;0;2;0;0;0;0;;;
7693;2023;1;12;14;10;3;2;4;240;2;0.60;1;0;2;0;0;0;0;;;
7694;2023;1;12;14;10;4;1;1;60;1;0.60;0;0;0;0;0;0;0;;;
7695;2023;1;12;14;11;1;1;31;20,460;205;6.60;102;9;111;26;16;10;2;;;
7696;2023;1;12;14;12;1;1;35;27,650;277;7.90;138;12;150;34;22;14;3;;;
7697;2023;1;12;14;12;1;2;25;20,000;200;8.00;98;9;107;26;14;10;1;;;
7698;2023;1;12;14;12;1;3;10;9,170;92;9.17;45;4;49;12;7;5;1;;;
7699;2023;1;12;14;12;1;5;20;11,800;118;5.90;59;5;64;17;9;6;1;;;
7700;2023;1;12;14;12;1;6;15;8,625;86;5.75;43;4;47;12;7;4;1;;;
7701;2023;1;12;14;13;1;1;175;122,500;1,225;7.00;611;55;666;153;97;61;12;;;
7702;2023;1;12;14;13;1;5;97;57,230;572;5.90;286;26;311;80;45;29;6;;;
7703;2023;1;12;14;13;1;6;48;27,600;276;5.75;138;12;150;39;22;14;3;;;
7704;2023;1;12;14;13;2;1;256;102,400;1,024;4.00;594;274;869;81;0;29;46;;;
7705;2023;1;12;14;13;2;2;163;65,200;652;4.00;378;175;553;51;0;18;29;;;
7706;2023;1;12;14;14;1;1;78;58,600;586;7.51;292;26;319;73;47;29;6;;;
7707;2023;1;12;14;14;1;5;35;18,830;188;5.38;94;8;102;26;15;9;2;;;
7708;2023;1;12;14;15;1;1;95;62,700;627;6.60;313;28;341;78;50;31;6;;;
7709;2023;1;12;14;15;1;5;16;8,608;86;5.38;43;4;47;12;7;4;1;;;
7710;2023;1;12;14;15;1;6;23;9,200;92;4.00;46;4;50;13;7;5;1;;;
7711;2023;1;12;14;15;2;1;52;3,120;31;0.60;18;8;26;2;0;1;1;;;
7712;2023;1;12;14;15;2;2;32;1,920;19;0.60;11;5;16;2;0;1;1;;;
7713;2023;1;12;14;15;3;1;3;105;1;0.35;1;0;1;0;0;0;0;;;
7714;2023;1;12;14;15;3;2;2;66;1;0.33;0;0;0;0;0;0;0;;;
7715;2023;1;12;14;16;1;5;105;56,490;565;5.38;282;25;307;79;45;28;6;;;
7716;2023;1;12;14;17;1;1;4;2,640;26;6.60;13;1;14;3;2;1;0;;;
7717;2023;1;12;14;17;1;3;6;4,170;42;6.95;21;2;22;5;3;2;0;;;
7718;2023;1;12;14;17;1;5;7;3,766;38;5.38;19;2;20;5;3;2;0;;;
7719;2023;1;12;14;18;1;1;9;7,110;71;7.90;35;3;39;9;6;4;1;;;
7720;2023;1;12;14;18;1;2;7;5,320;53;7.60;26;2;29;7;4;3;0;;;
7721;2023;1;12;14;18;1;5;11;6,490;65;5.90;32;3;35;9;5;3;1;;;
7722;2023;1;12;14;18;1;6;8;4,600;46;5.75;23;2;25;6;4;2;0;;;
7723;2023;1;12;14;18;2;1;25;6,250;63;2.50;36;17;53;5;0;2;3;;;
7724;2023;1;12;14;18;2;2;20;4,000;40;2.00;23;11;34;3;0;1;2;;;
7725;2023;1;12;14;19;1;1;32;21,120;211;6.60;105;9;115;26;17;11;2;;;
7726;2023;1;12;14;19;1;5;2;905;9;4.53;5;0;5;1;1;0;0;;;
7727;2023;1;12;14;20;1;1;108;85,320;853;7.90;426;38;464;106;68;43;9;;;
7728;2023;1;12;14;20;1;5;40;23,600;236;5.90;118;11;128;33;19;12;2;;;
7729;2023;1;12;14;20;1;6;10;5,750;58;5.75;29;3;31;8;5;3;1;;;
7730;2023;1;12;14;20;2;1;35;10,500;105;3.00;61;28;89;8;0;3;5;;;
7731;2023;1;12;14;20;2;2;15;4,500;45;3.00;26;12;38;4;0;1;2;;;
7732;2023;1;12;14;21;1;1;13;10,270;103;7.90;51;5;56;13;8;5;1;;;
7733;2023;1;12;14;21;1;2;24;18,240;182;7.60;90;8;98;24;13;9;1;;;
7734;2023;1;12;14;21;1;6;16;9,200;92;5.75;46;4;50;13;7;5;1;;;
7735;2023;1;12;14;21;2;1;50;6,200;62;1.24;36;17;53;5;0;2;3;;;
7736;2023;1;12;14;21;2;2;47;4,700;47;1.00;27;13;40;4;0;1;2;;;
7737;2023;1;12;15;1;1;5;30;18,000;180;6.00;90;8;98;25;14;9;2;;;
7738;2023;1;12;15;1;1;6;5;2,000;20;4.00;10;1;11;3;2;1;0;;;
7739;2023;1;12;15;2;1;1;7;4,795;48;6.85;24;2;26;6;4;2;0;;;
7740;2023;1;12;15;2;1;5;40;21,520;215;5.38;107;10;117;30;17;11;2;;;
7741;2023;1;12;15;3;1;1;16;10,960;110;6.85;55;5;60;14;9;5;1;;;
7742;2023;1;12;15;3;1;5;64;34,432;344;5.38;172;15;187;48;27;17;3;;;
7743;2023;1;12;15;3;1;6;11;4,400;44;4.00;22;2;24;6;3;2;0;;;
7744;2023;1;12;15;4;1;1;10;6,850;69;6.85;34;3;37;9;5;3;1;;;
7745;2023;1;12;15;4;1;5;60;32,280;323;5.38;161;14;175;45;26;16;3;;;
7746;2023;1;12;15;5;1;1;6;4,110;41;6.85;21;2;22;5;3;2;0;;;
7747;2023;1;12;15;5;1;2;1;500;5;5.00;2;0;3;1;0;0;0;;;
7748;2023;1;12;15;5;1;5;12;6,456;65;5.38;32;3;35;9;5;3;1;;;
7749;2023;1;12;15;5;2;1;3;500;5;1.67;3;1;4;0;0;0;0;;;
7750;2023;1;12;15;5;2;2;15;2,850;29;1.90;17;8;24;2;0;1;1;;;
7751;2023;1;12;15;6;1;5;28;15,064;151;5.38;75;7;82;21;12;8;2;;;
7752;2023;1;12;15;6;1;6;1;400;4;4.00;2;0;2;1;0;0;0;;;
7753;2023;1;12;15;6;2;1;8;480;5;0.60;3;1;4;0;0;0;0;;;
7754;2023;1;12;15;6;2;2;10;600;6;0.60;3;2;5;0;0;0;0;;;
7755;2023;1;12;15;8;1;5;3;1,614;16;5.38;8;1;9;2;1;1;0;;;
7756;2023;1;12;16;6;1;1;46;31,510;315;6.85;157;14;171;39;25;16;3;;;
7757;2023;1;12;16;6;1;2;38;19,000;190;5.00;93;9;102;25;14;10;1;;;
7758;2023;1;12;16;6;1;5;36;19,368;194;5.38;97;9;105;27;15;10;2;;;
7759;2023;1;12;16;6;2;1;58;17,400;174;3.00;101;47;148;14;0;5;8;;;
7760;2023;1;12;16;6;2;2;61;18,300;183;3.00;106;49;155;14;0;5;8;;;
7761;2023;1;12;16;8;1;1;8;5,480;55;6.85;27;2;30;7;4;3;1;;;
7762;2023;1;12;16;8;1;2;11;5,500;55;5.00;27;2;29;7;4;3;0;;;
7763;2023;1;12;16;8;1;5;16;8,608;86;5.38;43;4;47;12;7;4;1;;;
7764;2023;1;12;16;8;2;1;2;600;6;3.00;3;2;5;0;0;0;0;;;
7765;2023;1;12;16;8;2;2;3;580;6;1.93;3;2;5;0;0;0;0;;;
7766;2023;1;12;16;9;1;1;92;63,020;630;6.85;314;28;343;79;50;32;6;;;
7767;2023;1;12;16;9;1;5;20;10,760;108;5.38;54;5;58;15;9;5;1;;;
7768;2023;1;12;16;9;2;1;26;5,570;56;2.14;32;15;47;4;0;2;3;;;
7769;2023;1;12;16;9;2;2;87;18,638;186;2.14;108;50;158;15;0;5;8;;;
7770;2023;1;12;16;10;1;1;53;36,305;363;6.85;181;16;197;45;29;18;4;;;
7771;2023;1;12;16;10;1;5;12;6,456;65;5.38;32;3;35;9;5;3;1;;;
7772;2023;1;12;16;10;2;1;8;3,200;32;4.00;19;9;27;3;0;1;1;;;
7773;2023;1;12;16;10;2;2;5;1,500;15;3.00;9;4;13;1;0;0;1;;;
7774;2023;1;12;16;12;1;1;12;7,920;79;6.60;40;4;43;10;6;4;1;;;
7775;2023;1;12;16;12;1;5;22;11,000;110;5.00;55;5;60;15;9;5;1;;;
7776;2023;1;12;16;12;2;1;86;31,210;312;3.63;181;84;265;25;0;9;14;;;
7777;2023;1;12;16;12;2;2;60;18,000;180;3.00;104;48;153;14;0;5;8;;;
7778;2023;1;12;16;13;1;1;107;73,295;733;6.85;366;33;398;91;58;37;7;;;
7779;2023;1;12;16;13;1;5;54;29,052;291;5.38;145;13;158;41;23;15;3;;;
7780;2023;1;12;16;13;2;1;20;8,000;80;4.00;46;21;68;6;0;2;4;;;
7781;2023;1;12;16;13;2;2;9;1,800;18;2.00;10;5;15;1;0;1;1;;;
7782;2023;1;12;16;14;1;1;4;2,740;27;6.85;14;1;15;3;2;1;0;;;
7783;2023;1;12;16;14;1;5;6;3,228;32;5.38;16;1;18;5;3;2;0;;;
7784;2023;1;12;16;14;1;6;3;1,200;12;4.00;6;1;7;2;1;1;0;;;
7785;2023;1;12;16;14;2;1;10;980;10;0.98;6;3;8;1;0;0;0;;;
7786;2023;1;12;16;14;2;2;8;890;9;1.11;5;2;8;1;0;0;0;;;
7787;2023;1;12;16;16;1;1;39;26,715;267;6.85;133;12;145;33;21;13;3;;;
7788;2023;1;12;16;16;1;5;13;6,994;70;5.38;35;3;38;10;6;3;1;;;
7789;2023;1;12;16;16;2;1;15;2,105;21;1.40;12;6;18;2;0;1;1;;;
7790;2023;1;12;16;16;2;2;19;2,510;25;1.32;15;7;21;2;0;1;1;;;
7791;2023;1;12;18;1;1;1;24;18,528;185;7.72;92;8;101;23;15;9;2;;;
7792;2023;1;12;18;1;1;2;30;19,500;195;6.50;96;9;105;25;14;10;1;;;
7793;2023;1;12;18;1;1;5;592;355,200;3,552;6.00;1,772;158;1,931;497;282;178;36;;;
7794;2023;1;12;18;1;1;6;28;16,380;164;5.85;82;7;89;23;13;8;2;;;
7795;2023;1;12;18;1;2;1;639;164,600;1,646;2.58;955;441;1,396;130;0;46;74;;;
7796;2023;1;12;18;2;1;1;3;2,316;23;7.72;12;1;13;3;2;1;0;;;
7797;2023;1;12;18;2;1;2;1;650;7;6.50;3;0;3;1;0;0;0;;;
7798;2023;1;12;18;2;1;5;1;600;6;6.00;3;0;3;1;0;0;0;;;
7799;2023;1;12;18;2;2;1;3;520;5;1.73;3;1;4;0;0;0;0;;;
7800;2023;1;12;18;2;2;2;2;306;3;1.53;2;1;3;0;0;0;0;;;
7801;2023;1;12;18;3;1;5;31;16,678;167;5.38;83;7;91;23;13;8;2;;;
7802;2023;1;12;18;3;1;6;2;750;8;3.75;4;0;4;1;1;0;0;;;
7803;2023;1;12;18;4;1;1;4;3,088;31;7.72;15;1;17;4;2;2;0;;;
7804;2023;1;12;18;4;1;2;21;13,650;137;6.50;67;6;73;18;10;7;1;;;
7805;2023;1;12;18;4;1;5;223;133,800;1,338;6.00;668;60;727;187;106;67;13;;;
7806;2023;1;12;18;4;1;6;44;25,740;257;5.85;128;11;140;36;20;13;3;;;
7807;2023;1;12;19;1;1;1;60;54,000;540;9.00;269;24;294;67;43;27;5;;;
7808;2023;1;12;19;1;1;5;142;94,856;949;6.68;473;42;516;133;75;47;9;;;
7809;2023;1;12;19;1;2;1;10;2,000;20;2.00;12;5;17;2;0;1;1;;;
7810;2023;1;12;19;1;2;2;13;2,600;26;2.00;15;7;22;2;0;1;1;;;
7811;2023;1;12;19;2;1;1;2;1,626;16;8.13;8;1;9;2;1;1;0;;;
7812;2023;1;12;19;2;1;2;3;1,629;16;5.43;8;1;9;2;1;1;0;;;
7813;2023;1;12;19;2;1;6;20;9,850;99;4.93;49;4;54;14;8;5;1;;;
7814;2023;1;12;19;2;2;1;3;495;5;1.65;3;1;4;0;0;0;0;;;
7815;2023;1;12;19;2;2;2;22;3,630;36;1.65;21;10;31;3;0;1;2;;;
7816;2023;1;12;19;4;1;5;90;54,000;540;6.00;269;24;294;76;43;27;5;;;
7817;2023;1;12;19;5;1;5;42;28,056;281;6.68;140;13;152;39;22;14;3;;;
7818;2023;1;12;19;5;2;1;14;4,300;43;3.07;25;12;36;3;0;1;2;;;
7819;2023;1;12;19;5;2;2;86;27,300;273;3.17;158;73;232;22;0;8;12;;;
7820;2023;1;12;19;6;1;5;2;1,076;11;5.38;5;0;6;2;1;1;0;;;
7821;2023;1;12;19;6;2;1;7;1,415;14;2.02;8;4;12;1;0;0;1;;;
7822;2023;1;12;19;8;1;5;8;5,344;53;6.68;27;2;29;7;4;3;1;;;
7823;2023;1;12;19;8;1;6;8;4,680;47;5.85;23;2;25;7;4;2;0;;;
7824;2023;1;12;19;8;2;1;4;640;6;1.60;4;2;5;1;0;0;0;;;
7825;2023;1;12;19;9;1;2;5;2,000;20;4.00;10;1;11;3;1;1;0;;;
7826;2023;1;12;19;9;1;4;4;1,600;16;4.00;8;1;9;2;1;1;0;;;
7827;2023;1;12;19;9;1;5;3;1,614;16;5.38;8;1;9;2;1;1;0;;;
7828;2023;1;12;19;9;1;6;2;800;8;4.00;4;0;4;1;1;0;0;;;
7829;2023;1;12;19;9;1;7;2;800;8;4.00;4;1;5;1;1;0;0;;;
7830;2023;1;12;19;9;2;1;40;6,000;60;1.50;35;16;51;5;0;2;3;;;
7831;2023;1;12;19;9;2;2;31;4,650;47;1.50;27;12;39;4;0;1;2;;;
7832;2023;1;12;20;1;1;1;32;21,120;211;6.60;105;9;115;26;17;11;2;;;
7833;2023;1;12;20;1;1;2;3;1,270;13;4.23;6;1;7;2;1;1;0;;;
7834;2023;1;12;20;1;1;5;327;175,926;1,759;5.38;878;78;956;246;140;88;18;;;
7835;2023;1;12;20;4;1;1;6;6,000;60;10.00;30;3;33;7;5;3;1;;;
7836;2023;1;12;20;4;1;3;38;38,000;380;10.00;187;16;203;49;28;19;4;;;
7837;2023;1;12;20;4;1;5;90;63,000;630;7.00;314;28;342;88;50;31;6;;;
7838;2023;1;12;20;4;1;6;35;20,475;205;5.85;102;9;111;29;16;10;2;;;
7839;2023;1;12;20;7;1;1;18;17,406;174;9.67;87;8;95;22;14;9;2;;;
7840;2023;1;12;20;7;1;5;167;111,556;1,116;6.68;557;50;606;156;89;56;11;;;
7841;2023;1;12;20;7;1;6;22;12,870;129;5.85;64;6;70;18;10;6;1;;;
7842;2023;1;12;20;7;2;1;252;50,400;504;2.00;293;135;427;40;0;14;23;;;
7843;2023;1;12;20;7;2;2;300;60,000;600;2.00;348;161;509;47;0;17;27;;;
7844;2023;1;12;20;9;1;1;30;27,000;270;9.00;135;12;147;34;21;13;3;;;
7845;2023;1;12;20;9;1;5;35;26,250;263;7.50;131;12;143;37;21;13;3;;;
7846;2023;1;12;20;9;1;6;30;17,550;176;5.85;88;8;95;25;14;9;2;;;
7847;2023;1;12;20;9;2;1;45;9,000;90;2.00;52;24;76;7;0;3;4;;;
7848;2023;1;12;20;9;2;2;36;6,480;65;1.80;38;17;55;5;0;2;3;;;
7849;2023;1;12;20;11;1;5;9;6,300;63;7.00;31;3;34;9;5;3;1;;;
7850;2023;1;12;22;1;1;5;55;35,750;358;6.50;178;16;194;50;28;18;4;;;
7851;2023;1;12;22;1;1;6;42;25,200;252;6.00;126;11;137;35;20;13;3;;;
7852;2023;1;12;22;2;1;1;47;35,250;353;7.50;176;16;192;44;28;18;4;;;
7853;2023;1;12;22;2;1;5;48;31,200;312;6.50;156;14;170;44;25;16;3;;;
7854;2023;1;12;22;2;1;6;20;12,000;120;6.00;60;5;65;17;10;6;1;;;
7855;2023;1;12;22;5;1;1;1;750;8;7.50;4;0;4;1;1;0;0;;;
7856;2023;1;12;22;5;1;2;7;4,900;49;7.00;24;2;26;6;3;2;0;;;
7857;2023;1;12;22;5;1;5;102;66,300;663;6.50;331;30;360;93;53;33;7;;;
7858;2023;1;12;22;5;1;6;47;28,200;282;6.00;141;13;153;39;22;14;3;;;
7859;2023;1;12;22;5;2;1;25;5,000;50;2.00;29;13;42;4;0;1;2;;;
7860;2023;1;12;22;5;2;2;15;3,000;30;2.00;17;8;25;2;0;1;1;;;
7861;2023;1;12;22;6;1;2;1;700;7;7.00;3;0;4;1;0;0;0;;;
7862;2023;1;12;22;6;1;4;2;636;6;3.18;3;0;4;1;0;0;0;;;
7863;2023;1;12;22;6;1;5;1;650;7;6.50;3;0;4;1;1;0;0;;;
7864;2023;1;12;22;6;1;6;2;1,200;12;6.00;6;1;7;2;1;1;0;;;
7865;2023;1;12;22;12;1;1;11;7,260;73;6.60;36;3;39;9;6;4;1;;;
7866;2023;1;12;22;12;1;2;12;6,000;60;5.00;29;3;32;8;4;3;0;;;
7867;2023;1;12;22;12;1;5;33;17,754;178;5.38;89;8;96;25;14;9;2;;;
7868;2023;1;12;22;12;2;1;30;1,800;18;0.60;10;5;15;1;0;1;1;;;
7869;2023;1;12;22;12;2;2;10;600;6;0.60;3;2;5;0;0;0;0;;;
7870;2023;2;1;1;1;2;1;9,454;;23,635;2.50;13,717;6,330;20,047;1,863;0;662;1,063;;;
7871;2023;2;1;3;5;2;1;54;;135;2.50;78;36;115;11;0;4;6;;;
7872;2023;2;1;5;11;2;1;15,478;;38,695;2.50;22,457;10,364;32,821;3,050;0;1,083;1,741;;;
7873;2023;2;1;1;5;1;1;58;;772;13.30;385;34;419;96;61;39;8;;;
7874;2023;2;1;5;1;1;1;75;;998;13.30;498;44;542;124;79;50;10;;;
7875;2023;2;1;1;15;1;1;301;;4,005;13.30;1,998;179;2,177;499;318;200;40;;;
7876;2023;2;1;1;13;1;1;60;;798;13.30;398;36;434;100;63;40;8;;;
7877;2023;2;1;1;5;1;2;1,009;;8,841;8.76;4,341;399;4,740;1,146;630;442;44;;;
7878;2023;2;1;5;1;1;2;555;;4,863;8.76;2,388;220;2,607;630;346;243;24;;;
7879;2023;2;1;1;15;1;2;1,711;;14,991;8.76;7,361;677;8,038;1,943;1,068;750;75;;;
7880;2023;2;1;1;13;1;2;602;;5,275;8.76;2,590;238;2,828;684;376;264;26;;;
7881;2023;2;1;1;5;1;5;657;;5,374;8.18;2,681;240;2,921;752;427;269;54;;;
7882;2023;2;1;5;1;1;5;258;;2,110;8.18;1,053;94;1,147;295;167;106;21;;;
7883;2023;2;1;1;13;1;5;125;;1,023;8.18;510;46;556;143;81;51;10;;;
7884;2023;2;1;5;1;1;6;772;;5,417;7.02;2,703;241;2,944;758;430;271;54;;;
7885;2023;2;1;1;13;1;6;15;;105;7.02;53;5;57;15;8;5;1;;;
7886;2023;2;2;1;1;2;1;9,130;;22,825;2.50;13,247;6,113;19,360;1,799;0;639;1,027;;;
7887;2023;2;2;3;5;2;1;48;;120;2.50;70;32;102;9;0;3;5;;;
7888;2023;2;2;5;11;2;1;14,904;;37,260;2.50;21,624;9,979;31,604;2,937;0;1,043;1,676;;;
7889;2023;2;2;1;5;1;1;140;;2,162;15.44;1,079;96;1,175;270;172;108;22;;;
7890;2023;2;2;5;1;1;1;134;;2,069;15.44;1,032;92;1,125;258;164;103;21;;;
7891;2023;2;2;1;15;1;1;436;;6,733;15.44;3,359;300;3,659;840;534;337;67;;;
7892;2023;2;2;1;13;1;1;5;;77;15.44;39;3;42;10;6;4;1;;;
7893;2023;2;2;1;5;1;2;983;;8,538;8.69;4,192;386;4,577;1,107;608;427;43;;;
7894;2023;2;2;5;1;1;2;685;;5,949;8.69;2,921;269;3,190;771;424;297;30;;;
7895;2023;2;2;1;15;1;2;1,380;;11,986;8.69;5,885;541;6,426;1,553;854;599;60;;;
7896;2023;2;2;1;13;1;2;359;;3,118;8.69;1,531;141;1,672;404;222;156;16;;;
7897;2023;2;2;1;5;1;5;399;;3,180;7.97;1,587;142;1,728;445;252;159;32;;;
7898;2023;2;2;5;1;1;5;386;;3,076;7.97;1,535;137;1,672;431;244;154;31;;;
7899;2023;2;2;1;13;1;5;274;;2,184;7.97;1,090;97;1,187;306;173;109;22;;;
7900;2023;2;2;5;1;1;6;555;;3,744;6.75;1,868;167;2,035;524;297;187;37;;;
7901;2023;2;3;1;1;2;1;10,075;;25,188;2.50;14,618;6,746;21,364;1,985;0;705;1,133;;;
7902;2023;2;3;3;5;2;1;48;;120;2.50;70;32;102;9;0;3;5;;;
7903;2023;2;3;5;11;2;1;18,617;;46,543;2.50;27,012;12,465;39,477;3,669;0;1,303;2,094;;;
7904;2023;2;3;1;5;1;1;182;;2,485;13.65;1,240;111;1,350;310;197;124;25;;;
7905;2023;2;3;5;1;1;1;120;;1,638;13.65;817;73;890;204;130;82;16;;;
7906;2023;2;3;1;15;1;1;311;;4,246;13.65;2,118;189;2,308;530;337;212;42;;;
7907;2023;2;3;1;13;1;1;5;;68;13.65;34;3;37;9;5;3;1;;;
7908;2023;2;3;1;5;1;2;472;;4,005;8.48;1,966;181;2,147;519;285;200;20;;;
7909;2023;2;3;5;1;1;2;1,049;;8,900;8.48;4,370;402;4,772;1,153;634;445;45;;;
7910;2023;2;3;1;15;1;2;1,612;;13,677;8.48;6,715;618;7,333;1,773;975;684;68;;;
7911;2023;2;3;1;13;1;2;1,147;;9,732;8.48;4,778;439;5,218;1,261;693;487;49;;;
7912;2023;2;3;1;5;1;5;1,235;;9,547;7.73;4,763;426;5,189;1,337;758;477;95;;;
7913;2023;2;3;5;1;1;5;422;;3,262;7.73;1,628;145;1,773;457;259;163;33;;;
7914;2023;2;3;1;15;1;5;4;;31;7.73;15;1;17;4;2;2;0;;;
7915;2023;2;3;1;13;1;5;218;;1,685;7.73;841;75;916;236;134;84;17;;;
7916;2023;2;3;5;1;1;6;74;;493;6.66;246;22;268;69;39;25;5;;;
7917;2023;2;4;1;1;2;1;8,067;;20,168;2.50;11,704;5,401;17,106;1,590;0;565;907;;;
7918;2023;2;4;3;5;2;1;48;;120;2.50;70;32;102;9;0;3;5;;;
7919;2023;2;4;5;11;2;1;16,190;;40,475;2.50;23,490;10,840;34,330;3,190;0;1,133;1,821;;;
7920;2023;2;4;1;5;1;1;152;;1,933;12.71;964;86;1,050;241;153;97;19;;;
7921;2023;2;4;5;1;1;1;114;;1,449;12.71;723;65;788;181;115;72;14;;;
7922;2023;2;4;1;15;1;1;495;;6,294;12.71;3,140;281;3,421;785;499;315;63;;;
